===============================================================================
Id,,len,datetime,open,high,low,close,volume,openinterest,SMACross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,Trades - Net Profit/Loss,len,pnlplus,pnlminus
552,,552,2020-01-23 23:00:00,8402.74,8428.05,8354.18,8404.52,1251.81,,SMACross,552,737447.9583333334,Broker,552,9509.080718327761,9509.080718327761,BuySell,552,,,Trades - Net Profit/Loss,552,,
553,,553,2020-01-24 00:00:00,8404.52,8419.86,8386.83,8409.0,896.42,,SMACross,553,737448.0,Broker,553,9509.080718327761,9509.080718327761,BuySell,553,,,Trades - Net Profit/Loss,553,,
554,,554,2020-01-24 01:00:00,8409.0,8418.87,8358.36,8360.06,783.97,,SMACross,554,737448.0416666666,Broker,554,9509.080718327761,9509.080718327761,BuySell,554,,,Trades - Net Profit/Loss,554,,
555,,555,2020-01-24 02:00:00,8360.06,8368.37,8275.5,8300.76,2264.12,,SMACross,555,737448.0833333334,Broker,555,9509.080718327761,9509.080718327761,BuySell,555,,,Trades - Net Profit/Loss,555,,
556,,556,2020-01-24 03:00:00,8300.76,8354.8,8284.82,8320.57,1612.14,,SMACross,556,737448.125,Broker,556,9509.080718327761,9509.080718327761,BuySell,556,,,Trades - Net Profit/Loss,556,,
557,,557,2020-01-24 04:00:00,8320.57,8347.82,8295.92,8306.74,1013.91,,SMACross,557,737448.1666666666,Broker,557,9509.080718327761,9509.080718327761,BuySell,557,,,Trades - Net Profit/Loss,557,,
558,,558,2020-01-24 05:00:00,8306.74,8342.81,8304.86,8321.86,962.49,,SMACross,558,737448.2083333334,Broker,558,9509.080718327761,9509.080718327761,BuySell,558,,,Trades - Net Profit/Loss,558,,
559,,559,2020-01-24 06:00:00,8321.86,8350.0,8318.76,8345.66,732.05,,SMACross,559,737448.25,Broker,559,9509.080718327761,9509.080718327761,BuySell,559,,,Trades - Net Profit/Loss,559,,
560,,560,2020-01-24 07:00:00,8345.66,8353.91,8307.5,8340.0,1084.07,,SMACross,560,737448.2916666666,Broker,560,9509.080718327761,9509.080718327761,BuySell,560,,,Trades - Net Profit/Loss,560,,
561,,561,2020-01-24 08:00:00,8340.0,8346.22,8315.95,8332.51,1051.35,,SMACross,561,737448.3333333334,Broker,561,9509.080718327761,9509.080718327761,BuySell,561,,,Trades - Net Profit/Loss,561,,
562,,562,2020-01-24 09:00:00,8332.51,8338.95,8260.19,8260.23,2325.0,,SMACross,562,737448.375,Broker,562,9509.080718327761,9509.080718327761,BuySell,562,,,Trades - Net Profit/Loss,562,,
563,,563,2020-01-24 10:00:00,8260.23,8313.0,8238.99,8245.47,2085.76,,SMACross,563,737448.4166666666,Broker,563,9509.080718327761,9509.080718327761,BuySell,563,,,Trades - Net Profit/Loss,563,,
564,,564,2020-01-24 11:00:00,8245.47,8418.0,8238.0,8412.77,4714.66,,SMACross,564,737448.4583333334,Broker,564,9509.080718327761,9509.080718327761,BuySell,564,,,Trades - Net Profit/Loss,564,,
565,,565,2020-01-24 12:00:00,8412.77,8459.99,8369.72,8439.1,3119.69,,SMACross,565,737448.5,Broker,565,9509.080718327761,9509.080718327761,BuySell,565,,,Trades - Net Profit/Loss,565,,
566,,566,2020-01-24 13:00:00,8439.1,8480.0,8413.62,8466.27,1770.58,,SMACross,566,737448.5416666666,Broker,566,9509.080718327761,9509.080718327761,BuySell,566,,,Trades - Net Profit/Loss,566,,
567,,567,2020-01-24 14:00:00,8466.27,8507.35,8441.56,8468.24,2271.25,,SMACross,567,737448.5833333334,Broker,567,9509.080718327761,9509.080718327761,BuySell,567,,,Trades - Net Profit/Loss,567,,
568,,568,2020-01-24 15:00:00,8468.24,8515.0,8440.91,8506.44,1918.16,,SMACross,568,737448.625,Broker,568,9509.080718327761,9509.080718327761,BuySell,568,,,Trades - Net Profit/Loss,568,,
569,,569,2020-01-24 16:00:00,8506.44,8528.02,8458.62,8459.1,1803.89,,SMACross,569,737448.6666666666,Broker,569,85.67681727213375,9447.276035906756,BuySell,569,8331.7407,,Trades - Net Profit/Loss,569,,
570,,570,2020-01-24 17:00:00,8459.1,8485.0,8445.14,8472.41,1099.3,,SMACross,570,737448.7083333334,Broker,570,85.67681727213375,9462.00607640752,BuySell,570,,,Trades - Net Profit/Loss,570,,
571,,571,2020-01-24 18:00:00,8472.41,8503.72,8469.7,8485.75,961.23,,SMACross,571,737448.75,Broker,571,85.67681727213375,9476.769317600625,BuySell,571,,,Trades - Net Profit/Loss,571,,
572,,572,2020-01-24 19:00:00,8485.75,8524.0,8477.25,8498.76,1181.37,,SMACross,572,737448.7916666666,Broker,572,85.67681727213375,9491.167351178008,BuySell,572,,,Trades - Net Profit/Loss,572,,
573,,573,2020-01-24 20:00:00,8498.76,8519.75,8462.1,8486.63,1103.11,,SMACross,573,737448.8333333334,Broker,573,85.67681727213375,9477.743204575881,BuySell,573,,,Trades - Net Profit/Loss,573,,
574,,574,2020-01-24 21:00:00,8486.63,8516.67,8475.68,8509.36,775.44,,SMACross,574,737448.875,Broker,574,85.67681727213375,9502.898262470879,BuySell,574,,,Trades - Net Profit/Loss,574,,
575,,575,2020-01-24 22:00:00,8509.36,8515.0,8428.51,8466.99,1458.49,,SMACross,575,737448.9166666666,Broker,575,85.67681727213375,9456.007817991731,BuySell,575,,,Trades - Net Profit/Loss,575,,
576,,576,2020-01-24 23:00:00,8466.99,8474.48,8413.36,8439.0,926.89,,SMACross,576,737448.9583333334,Broker,576,85.67681727213375,9425.031572040085,BuySell,576,,,Trades - Net Profit/Loss,576,,
577,,577,2020-01-25 00:00:00,8439.0,8451.26,8305.0,8309.5,2580.64,,SMACross,577,737449.0,Broker,577,85.67681727213375,9281.715250113026,BuySell,577,,,Trades - Net Profit/Loss,577,,
578,,578,2020-01-25 01:00:00,8309.5,8332.96,8254.9,8286.29,1997.62,,SMACross,578,737449.0416666666,Broker,578,85.67681727213375,9256.028981140616,BuySell,578,,,Trades - Net Profit/Loss,578,,
579,,579,2020-01-25 02:00:00,8286.29,8330.0,8286.27,8325.17,978.44,,SMACross,579,737449.0833333334,Broker,579,85.67681727213375,9299.057078411071,BuySell,579,,,Trades - Net Profit/Loss,579,,
580,,580,2020-01-25 03:00:00,8325.17,8349.0,8284.35,8297.62,983.87,,SMACross,580,737449.125,Broker,580,85.67681727213375,9268.567775947053,BuySell,580,,,Trades - Net Profit/Loss,580,,
581,,581,2020-01-25 04:00:00,8297.62,8328.82,8282.25,8318.38,722.19,,SMACross,581,737449.1666666666,Broker,581,85.67681727213375,9291.542655045165,BuySell,581,,,Trades - Net Profit/Loss,581,,
582,,582,2020-01-25 05:00:00,8318.38,8336.73,8287.26,8330.01,734.32,,SMACross,582,737449.2083333334,Broker,582,18478.99676114265,9260.260121639798,BuySell,582,,8461.780949999998,Trades - Net Profit/Loss,582,,-226.7439291203683
583,,583,2020-01-25 06:00:00,8330.01,8357.89,8318.51,8329.99,969.36,,SMACross,583,737449.25,Broker,583,18478.99676114265,9260.28225543469,BuySell,583,,,Trades - Net Profit/Loss,583,,
584,,584,2020-01-25 07:00:00,8329.99,8345.73,8307.97,8316.2,785.16,,SMACross,584,737449.2916666666,Broker,584,18478.99676114265,9275.543507012868,BuySell,584,,,Trades - Net Profit/Loss,584,,
585,,585,2020-01-25 08:00:00,8316.2,8382.97,8306.65,8362.46,1121.93,,SMACross,585,737449.3333333334,Broker,585,18478.99676114265,9224.348039427188,BuySell,585,,,Trades - Net Profit/Loss,585,,
586,,586,2020-01-25 09:00:00,8362.46,8370.61,8332.0,8348.65,881.96,,SMACross,586,737449.375,Broker,586,18478.99676114265,9239.631424800258,BuySell,586,,,Trades - Net Profit/Loss,586,,
587,,587,2020-01-25 10:00:00,8348.65,8367.28,8311.0,8329.93,924.98,,SMACross,587,737449.4166666666,Broker,587,18478.99676114265,9260.348656819366,BuySell,587,,,Trades - Net Profit/Loss,587,,
588,,588,2020-01-25 11:00:00,8329.93,8342.62,8312.0,8316.44,1061.03,,SMACross,588,737449.4583333334,Broker,588,18478.99676114265,9275.27790147416,BuySell,588,,,Trades - Net Profit/Loss,588,,
589,,589,2020-01-25 12:00:00,8316.44,8339.42,8286.87,8292.31,882.1,,SMACross,589,737449.5,Broker,589,18478.99676114265,9301.982325011613,BuySell,589,,,Trades - Net Profit/Loss,589,,
590,,590,2020-01-25 13:00:00,8292.31,8358.94,8288.58,8324.26,1247.59,,SMACross,590,737449.5416666666,Broker,590,18478.99676114265,9266.623587671307,BuySell,590,,,Trades - Net Profit/Loss,590,,
591,,591,2020-01-25 14:00:00,8324.26,8353.5,8315.82,8316.7,982.39,,SMACross,591,737449.5833333334,Broker,591,18478.99676114265,9274.990162140562,BuySell,591,,,Trades - Net Profit/Loss,591,,
592,,592,2020-01-25 15:00:00,8316.7,8339.54,8309.0,8335.14,671.59,,SMACross,592,737449.625,Broker,592,18478.99676114265,9254.582803249947,BuySell,592,,,Trades - Net Profit/Loss,592,,
593,,593,2020-01-25 16:00:00,8335.14,8358.01,8328.09,8349.65,719.8,,SMACross,593,737449.6666666666,Broker,593,18478.99676114265,9238.524735055647,BuySell,593,,,Trades - Net Profit/Loss,593,,
594,,594,2020-01-25 17:00:00,8349.65,8362.75,8330.0,8339.84,550.25,,SMACross,594,737449.7083333334,Broker,594,18478.99676114265,9249.381361450276,BuySell,594,,,Trades - Net Profit/Loss,594,,
595,,595,2020-01-25 18:00:00,8339.84,8345.0,8325.0,8341.03,449.26,,SMACross,595,737449.75,Broker,595,18478.99676114265,9248.06440065419,BuySell,595,,,Trades - Net Profit/Loss,595,,
596,,596,2020-01-25 19:00:00,8341.03,8375.0,8339.13,8362.91,755.84,,SMACross,596,737449.7916666666,Broker,596,18478.99676114265,9223.850029042113,BuySell,596,,,Trades - Net Profit/Loss,596,,
597,,597,2020-01-25 20:00:00,8362.91,8374.1,8349.71,8368.25,541.59,,SMACross,597,737449.8333333334,Broker,597,9214.594882310012,9214.594882310012,BuySell,597,8224.464349999998,,Trades - Net Profit/Loss,597,,-67.74190689737955
598,,598,2020-01-25 21:00:00,8368.25,8420.0,8367.91,8391.0,1264.92,,SMACross,598,737449.875,Broker,598,9214.594882310012,9214.594882310012,BuySell,598,,,Trades - Net Profit/Loss,598,,
599,,599,2020-01-25 22:00:00,8391.0,8420.0,8346.04,8359.79,1164.44,,SMACross,599,737449.9166666666,Broker,599,9214.594882310012,9214.594882310012,BuySell,599,,,Trades - Net Profit/Loss,599,,
600,,600,2020-01-25 23:00:00,8359.79,8386.8,8340.0,8340.58,732.77,,SMACross,600,737449.9583333334,Broker,600,9214.594882310012,9214.594882310012,BuySell,600,,,Trades - Net Profit/Loss,600,,
601,,601,2020-01-26 00:00:00,8340.58,8341.78,8293.66,8325.95,1301.9,,SMACross,601,737450.0,Broker,601,9214.594882310012,9214.594882310012,BuySell,601,,,Trades - Net Profit/Loss,601,,
602,,602,2020-01-26 01:00:00,8325.95,8353.07,8319.61,8343.88,632.82,,SMACross,602,737450.0416666666,Broker,602,9214.594882310012,9214.594882310012,BuySell,602,,,Trades - Net Profit/Loss,602,,
603,,603,2020-01-26 02:00:00,8343.88,8345.84,8321.1,8324.69,421.21,,SMACross,603,737450.0833333334,Broker,603,9214.594882310012,9214.594882310012,BuySell,603,,,Trades - Net Profit/Loss,603,,
604,,604,2020-01-26 03:00:00,8324.69,8386.8,8322.74,8368.82,743.81,,SMACross,604,737450.125,Broker,604,9214.594882310012,9214.594882310012,BuySell,604,,,Trades - Net Profit/Loss,604,,
605,,605,2020-01-26 04:00:00,8368.82,8374.03,8350.0,8367.17,562.13,,SMACross,605,737450.1666666666,Broker,605,9214.594882310012,9214.594882310012,BuySell,605,,,Trades - Net Profit/Loss,605,,
606,,606,2020-01-26 05:00:00,8367.17,8395.0,8364.89,8377.28,784.86,,SMACross,606,737450.2083333334,Broker,606,9214.594882310012,9214.594882310012,BuySell,606,,,Trades - Net Profit/Loss,606,,
607,,607,2020-01-26 06:00:00,8377.28,8394.77,8343.2,8354.68,853.49,,SMACross,607,737450.25,Broker,607,9214.594882310012,9214.594882310012,BuySell,607,,,Trades - Net Profit/Loss,607,,
608,,608,2020-01-26 07:00:00,8354.68,8389.72,8343.32,8385.17,664.22,,SMACross,608,737450.2916666666,Broker,608,9214.594882310012,9214.594882310012,BuySell,608,,,Trades - Net Profit/Loss,608,,
609,,609,2020-01-26 08:00:00,8385.17,8477.77,8382.48,8417.97,2755.13,,SMACross,609,737450.3333333334,Broker,609,9214.594882310012,9214.594882310012,BuySell,609,,,Trades - Net Profit/Loss,609,,
610,,610,2020-01-26 09:00:00,8417.97,8444.3,8392.96,8419.97,1201.45,,SMACross,610,737450.375,Broker,610,9214.594882310012,9214.594882310012,BuySell,610,,,Trades - Net Profit/Loss,610,,
611,,611,2020-01-26 10:00:00,8419.97,8463.69,8411.11,8446.55,1179.88,,SMACross,611,737450.4166666666,Broker,611,9214.594882310012,9214.594882310012,BuySell,611,,,Trades - Net Profit/Loss,611,,
612,,612,2020-01-26 11:00:00,8446.55,8482.8,8431.38,8479.15,1222.37,,SMACross,612,737450.4583333334,Broker,612,9214.594882310012,9214.594882310012,BuySell,612,,,Trades - Net Profit/Loss,612,,
613,,613,2020-01-26 12:00:00,8479.15,8488.0,8436.0,8457.27,1005.05,,SMACross,613,737450.5,Broker,613,9214.594882310012,9214.594882310012,BuySell,613,,,Trades - Net Profit/Loss,613,,
614,,614,2020-01-26 13:00:00,8457.27,8478.0,8443.0,8454.21,1045.41,,SMACross,614,737450.5416666666,Broker,614,9214.594882310012,9214.594882310012,BuySell,614,,,Trades - Net Profit/Loss,614,,
615,,615,2020-01-26 14:00:00,8454.21,8474.0,8440.0,8454.48,839.97,,SMACross,615,737450.5833333334,Broker,615,9214.594882310012,9214.594882310012,BuySell,615,,,Trades - Net Profit/Loss,615,,
616,,616,2020-01-26 15:00:00,8454.48,8477.01,8450.0,8459.67,828.12,,SMACross,616,737450.625,Broker,616,9214.594882310012,9214.594882310012,BuySell,616,,,Trades - Net Profit/Loss,616,,
617,,617,2020-01-26 16:00:00,8459.67,8511.16,8454.01,8503.0,1491.66,,SMACross,617,737450.6666666666,Broker,617,9214.594882310012,9214.594882310012,BuySell,617,,,Trades - Net Profit/Loss,617,,
618,,618,2020-01-26 17:00:00,8503.0,8595.59,8489.52,8578.86,3778.13,,SMACross,618,737450.7083333334,Broker,618,9214.594882310012,9214.594882310012,BuySell,618,,,Trades - Net Profit/Loss,618,,
619,,619,2020-01-26 18:00:00,8578.86,8618.0,8561.02,8580.03,1965.37,,SMACross,619,737450.75,Broker,619,9214.594882310012,9214.594882310012,BuySell,619,,,Trades - Net Profit/Loss,619,,
620,,620,2020-01-26 19:00:00,8580.03,8587.67,8544.01,8569.1,1442.45,,SMACross,620,737450.7916666666,Broker,620,9214.594882310012,9214.594882310012,BuySell,620,,,Trades - Net Profit/Loss,620,,
621,,621,2020-01-26 20:00:00,8569.1,8605.0,8560.83,8568.23,891.93,,SMACross,621,737450.8333333334,Broker,621,9214.594882310012,9214.594882310012,BuySell,621,,,Trades - Net Profit/Loss,621,,
622,,622,2020-01-26 21:00:00,8568.23,8610.0,8568.23,8600.84,809.88,,SMACross,622,737450.875,Broker,622,9214.594882310012,9214.594882310012,BuySell,622,,,Trades - Net Profit/Loss,622,,
623,,623,2020-01-26 22:00:00,8600.84,8610.0,8550.55,8577.67,1245.61,,SMACross,623,737450.9166666666,Broker,623,9214.594882310012,9214.594882310012,BuySell,623,,,Trades - Net Profit/Loss,623,,
624,,624,2020-01-26 23:00:00,8577.67,8618.13,8565.92,8615.0,1109.05,,SMACross,624,737450.9583333334,Broker,624,9214.594882310012,9214.594882310012,BuySell,624,,,Trades - Net Profit/Loss,624,,
625,,625,2020-01-27 00:00:00,8615.0,8704.0,8614.39,8667.29,3747.13,,SMACross,625,737451.0,Broker,625,9214.594882310012,9214.594882310012,BuySell,625,,,Trades - Net Profit/Loss,625,,
626,,626,2020-01-27 01:00:00,8667.29,8689.69,8651.69,8661.4,1484.16,,SMACross,626,737451.0416666666,Broker,626,9214.594882310012,9214.594882310012,BuySell,626,,,Trades - Net Profit/Loss,626,,
627,,627,2020-01-27 02:00:00,8661.4,8668.66,8632.45,8655.49,1161.75,,SMACross,627,737451.0833333334,Broker,627,9214.594882310012,9214.594882310012,BuySell,627,,,Trades - Net Profit/Loss,627,,
628,,628,2020-01-27 03:00:00,8655.49,8680.0,8639.2,8670.1,1051.14,,SMACross,628,737451.125,Broker,628,9214.594882310012,9214.594882310012,BuySell,628,,,Trades - Net Profit/Loss,628,,
629,,629,2020-01-27 04:00:00,8670.1,8686.86,8633.34,8647.64,1296.76,,SMACross,629,737451.1666666666,Broker,629,9214.594882310012,9214.594882310012,BuySell,629,,,Trades - Net Profit/Loss,629,,
630,,630,2020-01-27 05:00:00,8647.64,8661.99,8630.84,8653.3,928.19,,SMACross,630,737451.2083333334,Broker,630,9214.594882310012,9214.594882310012,BuySell,630,,,Trades - Net Profit/Loss,630,,
631,,631,2020-01-27 06:00:00,8653.3,8669.65,8639.85,8665.67,727.27,,SMACross,631,737451.25,Broker,631,9214.594882310012,9214.594882310012,BuySell,631,,,Trades - Net Profit/Loss,631,,
632,,632,2020-01-27 07:00:00,8665.67,8675.0,8650.62,8658.01,740.7,,SMACross,632,737451.2916666666,Broker,632,9214.594882310012,9214.594882310012,BuySell,632,,,Trades - Net Profit/Loss,632,,
633,,633,2020-01-27 08:00:00,8658.01,8660.16,8535.0,8609.86,2301.83,,SMACross,633,737451.3333333334,Broker,633,9214.594882310012,9214.594882310012,BuySell,633,,,Trades - Net Profit/Loss,633,,
634,,634,2020-01-27 09:00:00,8609.86,8649.99,8593.99,8641.99,2175.41,,SMACross,634,737451.375,Broker,634,9214.594882310012,9214.594882310012,BuySell,634,,,Trades - Net Profit/Loss,634,,
635,,635,2020-01-27 10:00:00,8641.99,8672.77,8624.2,8634.13,1573.26,,SMACross,635,737451.4166666666,Broker,635,9214.594882310012,9214.594882310012,BuySell,635,,,Trades - Net Profit/Loss,635,,
636,,636,2020-01-27 11:00:00,8634.13,8750.0,8629.0,8735.67,2817.4,,SMACross,636,737451.4583333334,Broker,636,9214.594882310012,9214.594882310012,BuySell,636,,,Trades - Net Profit/Loss,636,,
637,,637,2020-01-27 12:00:00,8735.67,8763.84,8700.41,8746.46,3346.27,,SMACross,637,737451.5,Broker,637,9214.594882310012,9214.594882310012,BuySell,637,,,Trades - Net Profit/Loss,637,,
638,,638,2020-01-27 13:00:00,8746.46,8785.0,8730.0,8739.6,2386.09,,SMACross,638,737451.5416666666,Broker,638,9214.594882310012,9214.594882310012,BuySell,638,,,Trades - Net Profit/Loss,638,,
639,,639,2020-01-27 14:00:00,8739.6,8759.42,8717.1,8756.47,1438.37,,SMACross,639,737451.5833333334,Broker,639,9214.594882310012,9214.594882310012,BuySell,639,,,Trades - Net Profit/Loss,639,,
640,,640,2020-01-27 15:00:00,8756.47,8796.95,8753.65,8779.67,2184.98,,SMACross,640,737451.625,Broker,640,9214.594882310012,9214.594882310012,BuySell,640,,,Trades - Net Profit/Loss,640,,
641,,641,2020-01-27 16:00:00,8779.67,8814.08,8749.2,8791.5,2602.33,,SMACross,641,737451.6666666666,Broker,641,9214.594882310012,9214.594882310012,BuySell,641,,,Trades - Net Profit/Loss,641,,
642,,642,2020-01-27 17:00:00,8791.5,8810.0,8760.01,8767.06,1899.06,,SMACross,642,737451.7083333334,Broker,642,9214.594882310012,9214.594882310012,BuySell,642,,,Trades - Net Profit/Loss,642,,
643,,643,2020-01-27 18:00:00,8767.06,8888.0,8763.0,8883.05,2165.32,,SMACross,643,737451.75,Broker,643,9214.594882310012,9214.594882310012,BuySell,643,,,Trades - Net Profit/Loss,643,,
644,,644,2020-01-27 19:00:00,8883.05,8988.0,8860.54,8932.12,5666.09,,SMACross,644,737451.7916666666,Broker,644,9214.594882310012,9214.594882310012,BuySell,644,,,Trades - Net Profit/Loss,644,,
645,,645,2020-01-27 20:00:00,8932.12,8987.0,8920.0,8986.71,1624.08,,SMACross,645,737451.8333333334,Broker,645,9214.594882310012,9214.594882310012,BuySell,645,,,Trades - Net Profit/Loss,645,,
646,,646,2020-01-27 21:00:00,8986.71,9000.0,8932.0,8964.85,2514.79,,SMACross,646,737451.875,Broker,646,9214.594882310012,9214.594882310012,BuySell,646,,,Trades - Net Profit/Loss,646,,
647,,647,2020-01-27 22:00:00,8964.85,8970.0,8890.96,8902.45,1691.43,,SMACross,647,737451.9166666666,Broker,647,9214.594882310012,9214.594882310012,BuySell,647,,,Trades - Net Profit/Loss,647,,
648,,648,2020-01-27 23:00:00,8902.45,8954.4,8890.1,8907.57,1529.09,,SMACross,648,737451.9583333334,Broker,648,9214.594882310012,9214.594882310012,BuySell,648,,,Trades - Net Profit/Loss,648,,
649,,649,2020-01-28 00:00:00,8907.57,9093.8,8907.56,9069.31,3397.71,,SMACross,649,737452.0,Broker,649,9214.594882310012,9214.594882310012,BuySell,649,,,Trades - Net Profit/Loss,649,,
650,,650,2020-01-28 01:00:00,9069.31,9166.0,9069.24,9132.96,4589.48,,SMACross,650,737452.0416666666,Broker,650,9214.594882310012,9214.594882310012,BuySell,650,,,Trades - Net Profit/Loss,650,,
651,,651,2020-01-28 02:00:00,9132.96,9149.8,9101.17,9119.79,1595.66,,SMACross,651,737452.0833333334,Broker,651,9214.594882310012,9214.594882310012,BuySell,651,,,Trades - Net Profit/Loss,651,,
652,,652,2020-01-28 03:00:00,9119.79,9122.0,9073.91,9111.95,1449.72,,SMACross,652,737452.125,Broker,652,9214.594882310012,9214.594882310012,BuySell,652,,,Trades - Net Profit/Loss,652,,
653,,653,2020-01-28 04:00:00,9111.95,9136.76,9043.04,9054.95,1839.11,,SMACross,653,737452.1666666666,Broker,653,9214.594882310012,9214.594882310012,BuySell,653,,,Trades - Net Profit/Loss,653,,
654,,654,2020-01-28 05:00:00,9054.95,9078.57,8930.67,9059.1,3767.74,,SMACross,654,737452.2083333334,Broker,654,9214.594882310012,9214.594882310012,BuySell,654,,,Trades - Net Profit/Loss,654,,
655,,655,2020-01-28 06:00:00,9059.1,9078.03,8990.0,9016.3,1815.33,,SMACross,655,737452.25,Broker,655,9214.594882310012,9214.594882310012,BuySell,655,,,Trades - Net Profit/Loss,655,,
656,,656,2020-01-28 07:00:00,9016.3,9060.41,9004.5,9039.92,1401.91,,SMACross,656,737452.2916666666,Broker,656,9214.594882310012,9214.594882310012,BuySell,656,,,Trades - Net Profit/Loss,656,,
657,,657,2020-01-28 08:00:00,9039.92,9041.59,8962.35,8988.5,2395.31,,SMACross,657,737452.3333333334,Broker,657,9214.594882310012,9214.594882310012,BuySell,657,,,Trades - Net Profit/Loss,657,,
658,,658,2020-01-28 09:00:00,8988.5,9015.0,8967.97,8975.17,1342.99,,SMACross,658,737452.375,Broker,658,9214.594882310012,9214.594882310012,BuySell,658,,,Trades - Net Profit/Loss,658,,
659,,659,2020-01-28 10:00:00,8975.17,9039.22,8942.0,9019.17,2520.14,,SMACross,659,737452.4166666666,Broker,659,9214.594882310012,9214.594882310012,BuySell,659,,,Trades - Net Profit/Loss,659,,
